sample	chr	pct_match	flip	sseqsample	sample_chr
HVVFTAFXY_HG03371x02_19s004449-1-1	chr22	98.6073059360731	FALSE	HG03371	HG03371chr22
HVVFTAFXY_HG03371x02_19s004449-1-1	chr3	98.1878509443594	FALSE	HG03371	HG03371chr3
HVVFTAFXY_HG03371x02_19s004449-1-1	chr4	0.71611019886882	TRUE	HG03371	HG03371chr4
HVVFTAFXY_HG03371x02_19s004449-1-1	chr5	0.47002807959956	TRUE	HG03371	HG03371chr5
HVVFTAFXY_HG03371x02_19s004449-1-1	chr6	0.731832139201638	TRUE	HG03371	HG03371chr6
HVVFTAFXY_HG03371x02_19s004449-1-1	chr7	0.283975659229209	TRUE	HG03371	HG03371chr7
HVVFTAFXY_HG03371x02_19s004449-1-1	chr8	0.701961556124122	TRUE	HG03371	HG03371chr8
HVVFTAFXY_HG03371x02_19s004449-1-1	chr9	0.35352723766672	TRUE	HG03371	HG03371chr9
HVVFTAFXY_HG03371x02_19s004449-1-1	chrX	0	FALSE	HG03371	HG03371chrX
HWWWFAFXY_HG00096x02_19s004907-1-1	chr1	1.16959064327485	TRUE	HG00096	HG00096chr1
HWWWFAFXY_HG00096x02_19s004907-1-1	chr10	99.4858420268256	FALSE	HG00096	HG00096chr10
HWWWFAFXY_HG00096x02_19s004907-1-1	chr11	0.898006862816675	TRUE	HG00096	HG00096chr11
HWWWFAFXY_HG00096x02_19s004907-1-1	chr12	0.480265455815578	TRUE	HG00096	HG00096chr12
HWWWFAFXY_HG00096x02_19s004907-1-1	chr13	99.3686868686869	FALSE	HG00096	HG00096chr13
HWWWFAFXY_HG00096x02_19s004907-1-1	chr14	99.4799003142269	FALSE	HG00096	HG00096chr14
HWWWFAFXY_HG00096x02_19s004907-1-1	chr15	99.1549645830744	FALSE	HG00096	HG00096chr15
HWWWFAFXY_HG00096x02_19s004907-1-1	chr16	98.3926128590971	FALSE	HG00096	HG00096chr16
HWWWFAFXY_HG00096x02_19s004907-1-1	chr17	0.90167453842851	TRUE	HG00096	HG00096chr17
HWWWFAFXY_HG00096x02_19s004907-1-1	chr18	0.425941192635339	TRUE	HG00096	HG00096chr18
HWWWFAFXY_HG00096x02_19s004907-1-1	chr19	99.3438093593507	FALSE	HG00096	HG00096chr19
HWWWFAFXY_HG00096x02_19s004907-1-1	chr2	99.648327240757	FALSE	HG00096	HG00096chr2
HWWWFAFXY_HG00096x02_19s004907-1-1	chr20	99.4043447792572	FALSE	HG00096	HG00096chr20
HWWWFAFXY_HG00096x02_19s004907-1-1	chr21	99.1885143570537	FALSE	HG00096	HG00096chr21
HWWWFAFXY_HG00096x02_19s004907-1-1	chr22	1.87265917602996	TRUE	HG00096	HG00096chr22
HWWWFAFXY_HG00096x02_19s004907-1-1	chr3	99.1767810026385	FALSE	HG00096	HG00096chr3
HWWWFAFXY_HG00096x02_19s004907-1-1	chr4	0.47270148900969	TRUE	HG00096	HG00096chr4
HWWWFAFXY_HG00096x02_19s004907-1-1	chr5	0.351899041378473	TRUE	HG00096	HG00096chr5
HWWWFAFXY_HG00096x02_19s004907-1-1	chr6	1.06007067137809	TRUE	HG00096	HG00096chr6
HWWWFAFXY_HG00096x02_19s004907-1-1	chr7	99.3803461978851	FALSE	HG00096	HG00096chr7
HWWWFAFXY_HG00096x02_19s004907-1-1	chr8	98.0854309687262	FALSE	HG00096	HG00096chr8
HWWWFAFXY_HG00096x02_19s004907-1-1	chr9	0.332255747126437	TRUE	HG00096	HG00096chr9
HWWWFAFXY_HG00096x02_19s004907-1-1	chrX	0	FALSE	HG00096	HG00096chrX
HG02818	chr1	98.9087842864937	FALSE	HG02818	HG02818chr1
HG02818	chr10	99.6379544426007	FALSE	HG02818	HG02818chr10
HG02818	chr11	99.2101284958428	FALSE	HG02818	HG02818chr11
HG02818	chr12	0.738916256157635	TRUE	HG02818	HG02818chr12
HG02818	chr13	99.7715022263886	FALSE	HG02818	HG02818chr13
HG02818	chr14	0.443690460655096	TRUE	HG02818	HG02818chr14
HG02818	chr15	0.472277932328395	TRUE	HG02818	HG02818chr15
HG02818	chr16	98.2224416738674	FALSE	HG02818	HG02818chr16
HG02818	chr17	0.498432349867353	TRUE	HG02818	HG02818chr17
HG02818	chr18	0.90794076058644	TRUE	HG02818	HG02818chr18
HG02818	chr19	0.230069020706212	TRUE	HG02818	HG02818chr19
HG02818	chr2	99.7230970851212	FALSE	HG02818	HG02818chr2
HG02818	chr20	99.7611762071796	FALSE	HG02818	HG02818chr20
HG02818	chr21	99.5228567030937	FALSE	HG02818	HG02818chr21
HG02818	chr22	0.473805333694328	TRUE	HG02818	HG02818chr22
HG02818	chr3	0.655267450362788	TRUE	HG02818	HG02818chr3
HG02818	chr4	99.4003260363298	FALSE	HG02818	HG02818chr4
HG02818	chr5	0.260220717331327	TRUE	HG02818	HG02818chr5
HG02818	chr6	99.0892783220643	FALSE	HG02818	HG02818chr6
HG02818	chr7	99.574322004806	FALSE	HG02818	HG02818chr7
HG02818	chr8	97.6749727668845	FALSE	HG02818	HG02818chr8
HG02818	chr9	0.8424599831508	TRUE	HG02818	HG02818chr9
HG02818	chrX	0.786861005492184	TRUE	HG02818	HG02818chrX
HG002	chr1	0.781633942570967	TRUE	HG002	HG002chr1
HG002	chr10	99.4511985975075	FALSE	HG002	HG002chr10
HG002	chr11	99.7027445231696	FALSE	HG002	HG002chr11
HG002	chr12	99.5112986090807	FALSE	HG002	HG002chr12
HG002	chr13	0.459542784014891	TRUE	HG002	HG002chr13
HG002	chr14	99.1583971862831	FALSE	HG002	HG002chr14
HG002	chr15	99.6198479391757	FALSE	HG002	HG002chr15
HG002	chr16	99.2192824834252	FALSE	HG002	HG002chr16
HG002	chr17	2.53718285214348	TRUE	HG002	HG002chr17
HG002	chr18	99.3266497082149	FALSE	HG002	HG002chr18
HG002	chr19	99.4752452657997	FALSE	HG002	HG002chr19
HG002	chr2	0.390578199506386	TRUE	HG002	HG002chr2
HG002	chr20	99.0551024467873	FALSE	HG002	HG002chr20
HG002	chr21	0.601723857537811	TRUE	HG002	HG002chr21
HG002	chr22	0.482040118177577	TRUE	HG002	HG002chr22
HG002	chr3	99.5430248982192	FALSE	HG002	HG002chr3
HG002	chr4	0.601697646932416	TRUE	HG002	HG002chr4
HG002	chr5	99.3939752268898	FALSE	HG002	HG002chr5
HG002	chr6	99.4037148564444	FALSE	HG002	HG002chr6
HG002	chr7	99.515639390115	FALSE	HG002	HG002chr7
HG002	chr8	2.07708506157871	TRUE	HG002	HG002chr8
HG002	chr9	0.321802091713596	TRUE	HG002	HG002chr9
HG002	chrX	0	FALSE	HG002	HG002chrX
HG00513	chr1	99.1640543364681	FALSE	HG00513	HG00513chr1
HG00513	chr10	99.6549127870498	FALSE	HG00513	HG00513chr10
HG00513	chr11	99.512620716628	FALSE	HG00513	HG00513chr11
HG00513	chr12	0.301343638104017	TRUE	HG00513	HG00513chr12
HG00513	chr13	0.147347740667976	TRUE	HG00513	HG00513chr13
HG00513	chr14	99.5905887230514	FALSE	HG00513	HG00513chr14
HG00513	chr15	99.5742722356461	FALSE	HG00513	HG00513chr15
HG00513	chr16	98.1501108006552	FALSE	HG00513	HG00513chr16
HG00513	chr17	99.6203012276927	FALSE	HG00513	HG00513chr17
HG00513	chr18	99.8105638511255	FALSE	HG00513	HG00513chr18
HG00513	chr19	99.613601236476	FALSE	HG00513	HG00513chr19
HG00513	chr2	0.2365850176419	TRUE	HG00513	HG00513chr2
HG00513	chr20	99.8040143272285	FALSE	HG00513	HG00513chr20
HG00513	chr21	99.5778555059703	FALSE	HG00513	HG00513chr21
HG00513	chr22	99.670836076366	FALSE	HG00513	HG00513chr22
HG00513	chr3	0.124078192672363	TRUE	HG00513	HG00513chr3
HG00513	chr4	0.215306812207396	TRUE	HG00513	HG00513chr4
HG00513	chr5	0.149828214202681	TRUE	HG00513	HG00513chr5
HG00513	chr6	0.11813955877443	TRUE	HG00513	HG00513chr6
HG00513	chr7	0.56768950371986	TRUE	HG00513	HG00513chr7
HG00513	chr8	1.90046848758066	TRUE	HG00513	HG00513chr8
HG00513	chr9	99.8319798375805	FALSE	HG00513	HG00513chr9
HG00513	chrX	99.6991857268814	FALSE	HG00513	HG00513chrX
HG00514	chr1	0.781583336565688	TRUE	HG00514	HG00514chr1
HG00514	chr10	99.6948369714631	FALSE	HG00514	HG00514chr10
HG00514	chr11	99.4777342556324	FALSE	HG00514	HG00514chr11
HG00514	chr12	0.239985231678051	TRUE	HG00514	HG00514chr12
HG00514	chr13	0.26067262082817	TRUE	HG00514	HG00514chr13
HG00514	chr14	99.7992425970708	FALSE	HG00514	HG00514chr14
HG00514	chr15	0.128829086744918	TRUE	HG00514	HG00514chr15
HG00514	chr16	1.01872357559895	TRUE	HG00514	HG00514chr16
HG00514	chr17	99.7735594526884	FALSE	HG00514	HG00514chr17
HG00514	chr18	99.8354902390875	FALSE	HG00514	HG00514chr18
HG00514	chr19	0.171065493646139	TRUE	HG00514	HG00514chr19
HG00514	chr2	0.107654214662504	TRUE	HG00514	HG00514chr2
HG00514	chr20	0.131451105903869	TRUE	HG00514	HG00514chr20
HG00514	chr21	99.5832465096895	FALSE	HG00514	HG00514chr21
HG00514	chr22	99.563901744393	FALSE	HG00514	HG00514chr22
HG00514	chr3	99.8651172442415	FALSE	HG00514	HG00514chr3
HG00514	chr4	99.8127055338981	FALSE	HG00514	HG00514chr4
HG00514	chr5	0.153410997650894	TRUE	HG00514	HG00514chr5
HG00514	chr6	99.7420971188564	FALSE	HG00514	HG00514chr6
HG00514	chr7	0.407093464198082	TRUE	HG00514	HG00514chr7
HG00514	chr8	0.21169408864355	TRUE	HG00514	HG00514chr8
HG00514	chr9	0.252251101602912	TRUE	HG00514	HG00514chr9
HG00514	chrX	0.331485989537473	TRUE	HG00514	HG00514chrX
HG00732	chr1	0.507926735416346	TRUE	HG00732	HG00732chr1
HG00732	chr10	0.229648746773982	TRUE	HG00732	HG00732chr10
HG00732	chr11	99.6711839725673	FALSE	HG00732	HG00732chr11
HG00732	chr12	0.293532579690457	TRUE	HG00732	HG00732chr12
HG00732	chr13	99.3249225320939	FALSE	HG00732	HG00732chr13
HG00732	chr14	99.3427854083592	FALSE	HG00732	HG00732chr14
HG00732	chr15	0.40102662816811	TRUE	HG00732	HG00732chr15
HG00732	chr16	99.3858431644691	FALSE	HG00732	HG00732chr16
HG00732	chr17	99.6912725113794	FALSE	HG00732	HG00732chr17
HG00732	chr18	0.270807768797867	TRUE	HG00732	HG00732chr18
HG00732	chr19	0.291150042668541	TRUE	HG00732	HG00732chr19
HG00732	chr2	0.192555631833632	TRUE	HG00732	HG00732chr2
HG00732	chr20	99.8423298089408	FALSE	HG00732	HG00732chr20
HG00732	chr21	0.152840281905409	TRUE	HG00732	HG00732chr21
HG00732	chr22	99.7667514843087	FALSE	HG00732	HG00732chr22
HG00732	chr3	99.7400081566068	FALSE	HG00732	HG00732chr3
HG00732	chr4	99.6648849717666	FALSE	HG00732	HG00732chr4
HG00732	chr5	0.311414766722029	TRUE	HG00732	HG00732chr5
HG00732	chr6	0.203141437225668	TRUE	HG00732	HG00732chr6
HG00732	chr7	0.311575626109249	TRUE	HG00732	HG00732chr7
HG00732	chr8	2.30106725690868	TRUE	HG00732	HG00732chr8
HG00732	chr9	99.7916819841678	FALSE	HG00732	HG00732chr9
HG00732	chrX	0.84251458198315	TRUE	HG00732	HG00732chrX
NA12878	chr1	99.0500863557858	FALSE	NA12878	NA12878chr1
NA12878	chr10	0.319667877529839	TRUE	NA12878	NA12878chr10
NA12878	chr11	0.287109415931429	TRUE	NA12878	NA12878chr11
NA12878	chr12	99.521083719127	FALSE	NA12878	NA12878chr12
NA12878	chr13	99.8491317048117	FALSE	NA12878	NA12878chr13
NA12878	chr14	99.7101642402639	FALSE	NA12878	NA12878chr14
NA12878	chr15	0.178259880148676	TRUE	NA12878	NA12878chr15
NA12878	chr16	98.7377195593927	FALSE	NA12878	NA12878chr16
NA12878	chr17	99.1151135473767	FALSE	NA12878	NA12878chr17
NA12878	chr18	98.9892561674091	FALSE	NA12878	NA12878chr18
NA12878	chr19	99.6913844834976	FALSE	NA12878	NA12878chr19
NA12878	chr2	0.135628036817086	TRUE	NA12878	NA12878chr2
NA12878	chr20	0.172131491666317	TRUE	NA12878	NA12878chr20
NA12878	chr21	0.0450518095810182	TRUE	NA12878	NA12878chr21
NA12878	chr22	99.6754837129562	FALSE	NA12878	NA12878chr22
NA12878	chr3	99.8640152302942	FALSE	NA12878	NA12878chr3
NA12878	chr4	99.7475955590016	FALSE	NA12878	NA12878chr4
NA12878	chr5	99.4569593147752	FALSE	NA12878	NA12878chr5
NA12878	chr6	0.241284222966319	TRUE	NA12878	NA12878chr6
NA12878	chr7	99.4391442613472	FALSE	NA12878	NA12878chr7
NA12878	chr8	96.3779861834742	FALSE	NA12878	NA12878chr8
NA12878	chr9	99.8082050802264	FALSE	NA12878	NA12878chr9
NA12878	chrX	0.176506609992435	TRUE	NA12878	NA12878chrX
HG00733	chr1	0.598046667718387	TRUE	HG00733	HG00733chr1
HG00733	chr10	0.588933141259215	TRUE	HG00733	HG00733chr10
HG00733	chr11	99.5012679628064	FALSE	HG00733	HG00733chr11
HG00733	chr12	0.574486321202715	TRUE	HG00733	HG00733chr12
HG00733	chr13	0.233863423760524	TRUE	HG00733	HG00733chr13
HG00733	chr14	0.313914681293989	TRUE	HG00733	HG00733chr14
HG00733	chr15	0.136159564289394	TRUE	HG00733	HG00733chr15
HG00733	chr16	99.3648137819917	FALSE	HG00733	HG00733chr16
HG00733	chr17	0.183989038950871	TRUE	HG00733	HG00733chr17
HG00733	chr18	99.7904070939137	FALSE	HG00733	HG00733chr18
HG00733	chr19	0.181979375670757	TRUE	HG00733	HG00733chr19
HG00733	chr2	99.6878038093412	FALSE	HG00733	HG00733chr2
HG00733	chr20	99.8669885216021	FALSE	HG00733	HG00733chr20
HG00733	chr21	99.5843789209536	FALSE	HG00733	HG00733chr21
HG00733	chr22	99.7111379819965	FALSE	HG00733	HG00733chr22
HG00733	chr3	0.245039800403944	TRUE	HG00733	HG00733chr3
HG00733	chr4	0.2027947184558	TRUE	HG00733	HG00733chr4
HG00733	chr5	0.142396221993908	TRUE	HG00733	HG00733chr5
HG00733	chr6	0.290586652939907	TRUE	HG00733	HG00733chr6
HG00733	chr7	0.67325771820222	TRUE	HG00733	HG00733chr7
HG00733	chr8	2.54356172474897	TRUE	HG00733	HG00733chr8
HG00733	chr9	0.177615511754693	TRUE	HG00733	HG00733chr9
HG00733	chrX	0.362897855906246	TRUE	HG00733	HG00733chrX
HG00512	chr1	99.1088589900402	FALSE	HG00512	HG00512chr1
HG00512	chr10	99.6051032806804	FALSE	HG00512	HG00512chr10
HG00512	chr11	0.574712643678161	TRUE	HG00512	HG00512chr11
HG00512	chr12	0.182692566024556	TRUE	HG00512	HG00512chr12
HG00512	chr13	99.8126217958327	FALSE	HG00512	HG00512chr13
HG00512	chr14	99.6229260935143	FALSE	HG00512	HG00512chr14
HG00512	chr15	0.162046908315565	TRUE	HG00512	HG00512chr15
HG00512	chr16	0.456507008095866	TRUE	HG00512	HG00512chr16
HG00512	chr17	99.554500992688	FALSE	HG00512	HG00512chr17
HG00512	chr18	99.6130511632351	FALSE	HG00512	HG00512chr18
HG00512	chr19	99.8285101822079	FALSE	HG00512	HG00512chr19
HG00512	chr2	99.685842703619	FALSE	HG00512	HG00512chr2
HG00512	chr20	0.116180819602873	TRUE	HG00512	HG00512chr20
HG00512	chr21	0.267062314540059	TRUE	HG00512	HG00512chr21
HG00512	chr22	0.330340504828054	TRUE	HG00512	HG00512chr22
HG00512	chr3	0.131282820705176	TRUE	HG00512	HG00512chr3
HG00512	chr4	99.6664813785436	FALSE	HG00512	HG00512chr4
HG00512	chr5	99.7096577017115	FALSE	HG00512	HG00512chr5
HG00512	chr6	99.8471828050886	FALSE	HG00512	HG00512chr6
HG00512	chr7	0.397377755825962	TRUE	HG00512	HG00512chr7
HG00512	chr8	99.8655470113695	FALSE	HG00512	HG00512chr8
HG00512	chr9	0.126494940202392	TRUE	HG00512	HG00512chr9
HG00512	chrX	0	FALSE	HG00512	HG00512chrX
NA19240	chr1	0.707924183603562	TRUE	NA19240	NA19240chr1
NA19240	chr10	99.7915963426626	FALSE	NA19240	NA19240chr10
NA19240	chr11	99.8540253612504	FALSE	NA19240	NA19240chr11
NA19240	chr12	99.7595709265767	FALSE	NA19240	NA19240chr12
NA19240	chr13	0.17214469335292	TRUE	NA19240	NA19240chr13
NA19240	chr14	0.131946206546562	TRUE	NA19240	NA19240chr14
NA19240	chr15	0.164670261082043	TRUE	NA19240	NA19240chr15
NA19240	chr16	99.2321638050549	FALSE	NA19240	NA19240chr16
NA19240	chr17	0.149322897894032	TRUE	NA19240	NA19240chr17
NA19240	chr18	99.8256075607561	FALSE	NA19240	NA19240chr18
NA19240	chr19	0.194816695200425	TRUE	NA19240	NA19240chr19
NA19240	chr2	99.5236672021519	FALSE	NA19240	NA19240chr2
NA19240	chr20	0.115858073859522	TRUE	NA19240	NA19240chr20
NA19240	chr21	99.8558598514248	FALSE	NA19240	NA19240chr21
NA19240	chr22	99.8421394744173	FALSE	NA19240	NA19240chr22
NA19240	chr3	99.8431381529231	FALSE	NA19240	NA19240chr3
NA19240	chr4	0.113610543058396	TRUE	NA19240	NA19240chr4
NA19240	chr5	99.7918453852753	FALSE	NA19240	NA19240chr5
NA19240	chr6	99.8254754178894	FALSE	NA19240	NA19240chr6
NA19240	chr7	0.222160122956546	TRUE	NA19240	NA19240chr7
NA19240	chr8	4.40419132894791	TRUE	NA19240	NA19240chr8
NA19240	chr9	99.830502670867	FALSE	NA19240	NA19240chr9
NA19240	chrX	0.266880170803309	TRUE	NA19240	NA19240chrX
HG00731	chr1	0.56376052088296	TRUE	HG00731	HG00731chr1
HG00731	chr10	0.131215934324743	TRUE	HG00731	HG00731chr10
HG00731	chr11	99.6804061581168	FALSE	HG00731	HG00731chr11
HG00731	chr12	0.22585128561501	TRUE	HG00731	HG00731chr12
HG00731	chr13	99.8961659268489	FALSE	HG00731	HG00731chr13
HG00731	chr14	99.6302241586883	FALSE	HG00731	HG00731chr14
HG00731	chr15	0.0951474785918173	TRUE	HG00731	HG00731chr15
HG00731	chr16	0.692022054686621	TRUE	HG00731	HG00731chr16
HG00731	chr17	0.248155828262569	TRUE	HG00731	HG00731chr17
HG00731	chr18	99.466156989389	FALSE	HG00731	HG00731chr18
HG00731	chr19	0.181334156410355	TRUE	HG00731	HG00731chr19
HG00731	chr2	99.8142903570268	FALSE	HG00731	HG00731chr2
HG00731	chr20	99.853571036351	FALSE	HG00731	HG00731chr20
HG00731	chr21	99.6297499188048	FALSE	HG00731	HG00731chr21
HG00731	chr22	0.820244328097731	TRUE	HG00731	HG00731chr22
HG00731	chr3	99.9093059936909	FALSE	HG00731	HG00731chr3
HG00731	chr4	0.0748512178661268	TRUE	HG00731	HG00731chr4
HG00731	chr5	0.477764992061527	TRUE	HG00731	HG00731chr5
HG00731	chr6	0.0792618182362002	TRUE	HG00731	HG00731chr6
HG00731	chr7	0.242972307593287	TRUE	HG00731	HG00731chr7
HG00731	chr8	2.78403929616795	TRUE	HG00731	HG00731chr8
HG00731	chr9	0.17559806635541	TRUE	HG00731	HG00731chr9
HG00731	chrX	0	FALSE	HG00731	HG00731chrX
NA19238	chr1	99.2160204516404	FALSE	NA19238	NA19238chr1
NA19238	chr10	99.2278917205668	FALSE	NA19238	NA19238chr10
NA19238	chr11	0.284843929263758	TRUE	NA19238	NA19238chr11
NA19238	chr12	0.248469251930074	TRUE	NA19238	NA19238chr12
NA19238	chr13	99.8016905071521	FALSE	NA19238	NA19238chr13
NA19238	chr14	99.8025700529944	FALSE	NA19238	NA19238chr14
NA19238	chr15	0.265047305911561	TRUE	NA19238	NA19238chr15
NA19238	chr16	99.3027888446215	FALSE	NA19238	NA19238chr16
NA19238	chr17	0.126119716715713	TRUE	NA19238	NA19238chr17
NA19238	chr18	99.7468742808928	FALSE	NA19238	NA19238chr18
NA19238	chr19	0.26006373392916	TRUE	NA19238	NA19238chr19
NA19238	chr2	99.6581953204726	FALSE	NA19238	NA19238chr2
NA19238	chr20	99.847153228888	FALSE	NA19238	NA19238chr20
NA19238	chr21	0.133109149502592	TRUE	NA19238	NA19238chr21
NA19238	chr22	0.194737104908374	TRUE	NA19238	NA19238chr22
NA19238	chr3	99.6215908566506	FALSE	NA19238	NA19238chr3
NA19238	chr4	99.7132580842988	FALSE	NA19238	NA19238chr4
NA19238	chr5	99.6968267870377	FALSE	NA19238	NA19238chr5
NA19238	chr6	99.7251179918054	FALSE	NA19238	NA19238chr6
NA19238	chr7	99.0049096141909	FALSE	NA19238	NA19238chr7
NA19238	chr8	94.6454576005377	FALSE	NA19238	NA19238chr8
NA19238	chr9	99.6962373339837	FALSE	NA19238	NA19238chr9
NA19238	chrX	0.357979257276681	TRUE	NA19238	NA19238chrX
NA19239	chr1	0.701073985680191	TRUE	NA19239	NA19239chr1
NA19239	chr10	0.246854730247365	TRUE	NA19239	NA19239chr10
NA19239	chr11	0.108416248448074	TRUE	NA19239	NA19239chr11
NA19239	chr12	0.203603395950982	TRUE	NA19239	NA19239chr12
NA19239	chr13	0.152607036880034	TRUE	NA19239	NA19239chr13
NA19239	chr14	0.105064089094348	TRUE	NA19239	NA19239chr14
NA19239	chr15	99.6135732399469	FALSE	NA19239	NA19239chr15
NA19239	chr16	99.0103453162643	FALSE	NA19239	NA19239chr16
NA19239	chr17	99.7035917703127	FALSE	NA19239	NA19239chr17
NA19239	chr18	0.154974687467714	TRUE	NA19239	NA19239chr18
NA19239	chr19	0.132087628865979	TRUE	NA19239	NA19239chr19
NA19239	chr2	99.7318176801678	FALSE	NA19239	NA19239chr2
NA19239	chr20	0.0895849231892233	TRUE	NA19239	NA19239chr20
NA19239	chr21	99.7667444185272	FALSE	NA19239	NA19239chr21
NA19239	chr22	99.7812135355893	FALSE	NA19239	NA19239chr22
NA19239	chr3	99.7257855241509	FALSE	NA19239	NA19239chr3
NA19239	chr4	0.213974974847313	TRUE	NA19239	NA19239chr4
NA19239	chr5	0.388760469514575	TRUE	NA19239	NA19239chr5
NA19239	chr6	0.109613390608799	TRUE	NA19239	NA19239chr6
NA19239	chr7	0.175142604643689	TRUE	NA19239	NA19239chr7
NA19239	chr8	95.1317246348793	FALSE	NA19239	NA19239chr8
NA19239	chr9	99.8444193000889	FALSE	NA19239	NA19239chr9
NA19239	chrX	0	FALSE	NA19239	NA19239chrX
